"מק""ט טלמיר"
0127662
0127921
0128059
0128152
0128371
0128472
0128671
128814
0128939
0129572
0130392
130766
0130771
0131339
0131581
0132034
0132382
0132623
0132679
133141
0133181
0133223
0133582
0133832
133873
0134001
0134442
0134452
0134548
134856
0135103
0135602
0136071
0136881
0137059
0137113
0137311
137841
0138242
138453
0138483
138578
0138659
0138943
0139231
0139453
0139579
0139761
0139932
0140252
0140339
0140352
0140359
0140594
0140742
0141012
0141281
0141582
0141699
0141731
0141772
141901
0142121
0142251
0142382
142614
0142623
0142833
142934
0143101
0143272
0143339
0143371
143413
0143539
0143571
0143643
143972
0144151
0144452
0144902
0145271
0145341
145478
0145541
0145621
145673
0146492
0146882
0147752
0147821
147871
0147901
0148044
0148052
0148482
0149072
0149091
0149121
0149272
0149761
0150074
150427
0150959
0151281
0151471
0152112
0152339
0152581
0152711
0152811
152901
0153951
0154762
155051
0155082
155198
0155341
0155523
0155539
0155581
155614
0155621
0155752
155809
0157341
0157417
157451
0157821
158051
0158079
0158103
0158192
0158892
0159142
0159752
0160439
0160459
160548
0160679
0160711
160879
160941
0161171
0161192
0161617
0161633
0161799
0162021
0162959
163298
0163532
0163662
163703
0164121
0164123
164237
164524
0165182
0165213
0165281
165676
165713
0165761
166051
0166213
0166641
166773
0166962
167138
167826
167881
0168132
0168572
0168602
0168862
169067
0169751
0170353
0170381
0170552
0170572
0170632
0170711
0171313
0171597
0171959
172142
0172242
0172542
0172632
0172731
0172832
0173081
0173252
173364
0173843
0174548
0174651
0174901
0175182
175341
0175742
0176042
0176171
0176252
0176339
0176382
0176742
0177059
0177151
0177838
0177872
0178231
0179381
0179541
179578
0179611
179773
0179943
180025
180225
0180339
0180381
180562
0180711
0180741
0181542
181626
181741
182105
0182131
0182242
0182399
0182571
0182582
0183052
0183081
183198
183341
0183802
0183871
0183872
0183942
0184281
0184291
0184933
0185032
0185132
0185182
0185211
0185242
0185313
185602
186125
0186849
0187061
0187082
0187182
0187331
187494
188065
0188339
0188579
0188981
0189011
0189131
189368
0189371
0189618
189666
0189771
0190042
190569
0190681
0190922
0191182
0191949
0192081
0192339
0192342
0192442
0192582
0193091
0193452
0193623
0193861
0193981
0194103
0194702
0194942
0194981
0195011
195068
0195132
0195182
0195611
0195742
0195932
0196571
196614
0196914
0197183
0197278
0197361
0197633
0197702
0198223
0198262
198473
198871
0199011
199044
0199192
0199371
0199471
0199572
0200012
0200031
200125
200162
0200241
0200392
0200471
0200571
200725
200825
201053
0201144
0201632
0201679
0201681
0201711
0201823
202573
0202949
0203003
0203011
0203081
203141
0203351
0203412
0203539
0203661
0203801
0204173
0204344
0204452
205198
205614
0206011
0206182
206527
206601
0206833
0206882
207451
0207483
0207661
0207672
0208002
0208002
0208121
0208278
0208339
0208531
0208559
208673
0209091
0209541
0209621
0209638
209715
0209838
0209892
0209961
0210074
0210392
0210481
0210571
0210714
0211092
0211242
0211333
0211471
0211581
0211733
0211993
212569
0213003
0213081
0213192
213195
0213423
0213443
0213482
0213672
213703
0214103
214237
0214452
0214842
0214861
214914
0214929
0214949
0215007
0215192
0215361
0215452
0215539
0215581
215702
0215742
0215943
0216182
0216352
0216703
0216771
0216932
0217029
0217183
0217331
217436
0217617
0217642
217848
0218002
0218059
0218072
0218531
218614
0218762
0218892
0218939
0219453
0219581
220125
0220392
0220439
220533
220539
0220571
0220581
0220642
220825
0221177
0221242
0221264
0221339
0221471
221516
0221581
0221594
0222042
0222171
0222281
0222382
0222682
0223051
0223071
0223091
0223223
0223353
0223442
0223821
0223832
0224452
224873
0225103
0225602
0225822
0226208
0226321
0227241
0227252
483722
0227901
0227902
0227921
0228002
228242
0228371
0228472
229578
0229579
0229932
0230359
0230392
230448
230573
0230682
0230771
0231312
0231443
231626
0231691
231773
0231959
0232121
0232214
0232382
0232623
0233251
0233339
0233643
0233843
0233857
0234001
0234442
0234452
0234492
0234681
0234802
0235052
0235103
235315
235348
235473
0235671
0236339
236478
0236501
0236761
236927
0236941
0236982
0237061
0237161
237841
0239247
239276
0239932
240125
0240241
240325
240425
240525
0240571
240625
240725
0240772
240825
0240852
0240959
0241281
0241582
0241593
0241623
0241679
0241681
0241691
0241852
0243371
243481
243573
0243643
0243771
0243959
0244151
0244442
0244902
0245341
0245541
0245621
246165
0246391
0246882
0247441
0247524
0247752
247871
247906
0247943
0248052
0248103
248337
0248339
0248451
248635
0248943
248955
249044
0249091
249125
0249272
249309
249478
0249761
0249902
0250043
0250459
0250679
0250742
0251052
0252471
252612
0252681
252901
0252921
0252959
0253019
253282
0253571
0253951
0254628
254703
0254762
0254833
0254929
0255082
0255192
0255213
255237
0255314
0255341
0255581
0255752
0255761
0256391
256426
256713
256827
257052
0257183
0257278
257773
0258001
258051
0258059
0258192
0258602
259224
0259252
0259311
0259541
0259859
0259902
0259942
0260092
260125
0260242
0260347
0260711
260725
260825
260941
261018
0261171
0261261
0261339
261614
0261631
0262352
262413
0262602
0263272
0263772
0264121
264364
0264651
0264733
0265182
0265378
0265701
265873
0266213
0266251
0266962
0267059
0267192
0267213
0267721
0268001
0268457
0268468
0268672
0269142
0269371
0269579
0269581
269827
270053
0270252
0270339
0270341
0270352
0270359
0270381
0270431
0270594
0270711
271025
0271121
0271313
0271561
0271772
0272242
0272399
0272542
0272632
0272731
0272969
0273081
0273181
0273192
0273252
0273267
0273481
0273623
274198
274614
274741
0274901
0275001
0275182
0275251
275341
275354
0275742
275814
0275923
0275981
0276092
0276251
0276382
0276742
0277061
0277072
0277082
0277152
0277262
277353
0277633
0278231
0279091
0279361
0279371
279812
279926
0279943
0280079
0280741
280781
0280959
281238
0281542
0281549
281641
0281772
0282003
0282242
0282244
0282339
0282461
0282582
0282633
282703
0282843
0282932
0283081
283341
0283452
0283499
0283561
0283602
0283802
284003
284036
284573
0284677
0284742
0284933
0284949
0285032
0285132
0285181
0285339
0285571
0285981
286138
286826
0286914
0287082
0287182
0287361
287522
287614
0287943
0288901
0288981
0289471
0289483
0289681
0290381
0290439
0290483
290516
0290581
0290679
0290681
0290711
0290741
0290743
0290818
0290922
291186
0291359
0291602
0292081
292103
0292171
0292582
0292733
0292959
0293091
0293344
293873
0294103
0294371
0294452
0294642
0294772
0294942
0295011
0295182
0295281
0295742
0295771
0295833
295872
296031
0296107
0296192
0296502
0297212
297253
0297339
0297361
0297559
0297623
0297633
297702
0297727
0298262
0298641
0298672
0298942
0298961
0299011
0299192
0299292
0299602
0300081
0300241
0300392
0300471
0300571
0300624
0301192
5154412
0301439
0301483
0301581
0301681
0301711
0301911
0302264
0302359
302612
0302799
0303003
0303081
303141
0303252
0303342
303422
303926
0304452
0305261
0305321
0305539
0305623
0305642
0305787
0306131
0306181
0306182
0306352
306601
0306651
0306882
307008
0307162
0307661
0307672
307773
0308002
0308013
0308223
0309091
0309572
0309607
0309681
0309811
0309901
0309914
0310392
0310439
0310471
0310772
0310801
0311092
0311242
0311632
0312112
0312121
0312299
0312342
312413
0312911
0313011
0313051
0313192
0313353
0313423
0313443
0313482
0313549
0313643
0313672
0314103
314364
0314452
0314842
0315153
0315452
0315623
315873
0316011
0316182
0316352
0316681
316801
0316883
0317061
317101
0317181
317276
0317623
0318072
318384
0318393
0319453
0319581
0319761
0319821
0319932
0320021
0320043
0320143
0320392
0320461
0320471
0320582
0320631
0320672
320914
0321242
0321471
0321482
321573
0321581
0321822
0321959
0321981
0322061
0322281
0322331
0322382
0322623
0322679
0322762
0323051
0323052
0323091
0323442
0323518
0323843
324198
0324342
0324452
0324651
0324842
0324922
0325011
0325103
0326163
0326281
0326339
326348
0327059
0327241
0327331
0327838
0327901
0328371
0328472
328494
0328671
328873
0329082
0329571
329812
0329932
0330241
0330392
330406
0330568
0330631
0330772
331238
0331239
0331699
0331721
0331731
0332121
0332623
0332791
0333232
0333314
0333523
0333539
0333959
0334001
334573
0334661
0334681
0334802
0335052
0335103
0335602
335615
0335652
0335861
336138
0336213
0336427
0336941
0337061
0337412
337614
337706
337841
0338339
0338371
0338559
0339453
0339551
0339571
0339761
0339882
0339932
0340232
0340241
0340731
340766
0341052
0341434
0341581
0341582
0341633
0341839
342103
0342339
0343623
0343641
0343643
0344192
0344253
0344628
0344663
0344677
0344762
0344929
0345341
0345539
0345772
0346248
0346281
346605
0346882
0347183
0347412
0347641
0347661
0347752
0347821
0347943
0348001
0348059
0348079
0348151
0348314
0348482
0349091
0349272
0349471
0350232
0350439
350578
0351052
0351281
0351339
0351471
0351611
0351633
0351962
0352392
0352432
0352522
0352681
0352921
0352932
352934
353413
0353942
353972
0354223
0354432
0354801
0355182
0355378
355478
0355621
355673
0356213
0356343
0356672
0356761
0356861
0356951
0357341
0358001
0358103
0358192
358192
358688
0358812
358839
0359142
0359341
0360092
0360594
0360617
0360711
360941
361053
0361171
0361261
0361631
0361671
0361959
0362003
0362481
0362623
0363112
0363272
0363339
0363561
0363772
0364531
0364842
365198
365614
0365632
0365701
0366213
0366339
0366511
0366733
0366962
0367061
0367071
0367431
0367772
0368132
0368619
0368672
0368862
0369142
0369371
0369471
0369611
0369822
0370079
0370381
0370431
0370461
0370533
0370632
0370711
0370771
0370821
0370852
370879
0370959
0371032
0371313
0371549
0371772
0372242
0372632
0372633
0373001
0373052
0373081
0373192
373298
373703
0374142
374237
0374633
0375181
0375182
375676
0375742
376008
0376039
0376042
0376122
0376382
0376433
0376742
0376762
0376838
0376961
377068
0377104
0377262
0377702
377826
377881
0378103
0378339
0378568
0378672
0379091
0379132
0379541
0379902
0380381
0380632
0380679
0380711
0380741
0380853
0381182
381413
0381542
381641
381741
0381772
0381949
0382003
382142
0382571
0382582
0382959
0383052
0383081
0383344
383364
383732
0384103
0384321
0384872
0385032
0385281
0385571
0385633
0385638
0385762
0385771
0385772
0385981
0386052
0386654
386942
0387082
0387339
0387361
387384
0387753
0387821
0387861
388047
0389132
0389371
389578
0389642
389773
0390192
0390471
0390581
0390681
0390711
391578
0391602
0392043
0392081
392105
0392571
392995
393018
0393091
0393162
393198
0393452
393614
0394371
0394452
0394548
0394642
394671
0394892
0394942
0395182
0395251
0395742
396101
0396183
0396518
0396582
0396751
0397059
0397212
0397232
0397442
397494
0397633
397701
397873
398065
0398151
0398252
398514
0398571
0398641
0398672
0399142
0399192
0399261
0399339
0399371
0399471
0399579
0399602
399666
0400081
0400211
0400241
0400392
0400571
400773
0401071
0401192
401251
0401333
0401581
0401681
0401711
401712
0401733
401995
402282
402614
402934
0402959
0403003
0403081
0403412
403413
0404452
0404522
0404871
0405548
0405582
0405642
0405842
0406131
0406141
0406181
0406182
0406242
0406352
406601
0406833
0406962
0407029
0407183
0407672
0407831
0408059
0408212
408438
408471
0408531
0408939
0409252
0409431
409432
0409571
0409672
0409681
0409811
0410043
410162
0410392
0410668
0410949
411053
0411242
0411339
0411431
0411471
0411581
0411603
412025
0412171
0412679
0413011
0413051
0413081
0413192
0413482
0414003
0414452
0414548
415198
0415623
0415772
0415804
0416182
0416313
416527
416674
0416771
416814
0417331
0417658
0418002
0419032
0419453
0419579
0419581
419715
0419821
0420203
0420359
0420392
0420471
0420582
0420672
0421241
421873
0421981
0422331
0422382
422569
0422623
0423012
0423339
0423442
0423539
424237
0424651
0424842
424914
0425011
0425103
425194
425573
0425602
0425964
427138
427826
427848
0427901
0427921
0428044
0428278
0428472
428614
0428671
0428771
0429013
0429571
0429681
0429932
0430074
0430241
0430392
430533
0430681
0430959
0431153
0431344
0431483
431516
0431731
0431802
0431832
0431842
0431911
0432252
0432582
0433211
0433232
433364
0433932
0434001
0434103
0434452
0434677
0434681
0434922
0434942
0435134
0435602
435641
0435652
0436481
0436537
0436672
436861
0437052
437384
0437412
0437524
437841
0438079
438242
438253
0438371
0438849
438908
0439571
439578
0439882
0439932
0440048
0440232
0440232
0440242
0440439
440448
0440471
0440672
0440679
0441052
0441281
0441471
0441617
441773
0441842
441876
0442091
0442121
0442352
0442411
0442781
0442833
0443571
443614
0443641
0443771
0443832
0443921
0443982
0444192
0444253
0444452
0444762
0445213
0445242
0445341
445602
0445621
0445981
446478
446927
0447521
0447561
0447752
0447943
0447999
0448005
448065
0448384
0448981
449203
0449272
449276
0449471
449622
0449761
0449902
450466
450941
0450949
0451011
0451052
0451203
0451611
0451633
0451959
0452382
0452581
452638
0452681
0452751
0452921
0452932
453481
453801
0454223
0454432
0454522
0454681
0454959
455138
0455171
0455182
0455341
0455621
455621
0455731
0455742
0456143
0456213
0456339
0456391
0456411
0456559
456614
0457341
457814
0457838
0458192
458955
459044
0459281
0459341
0459571
0459611
459673
0459931
0460339
0460568
0460651
0460681
0460711
0461012
0461171
0461631
0461757
0462123
0462327
0462399
0462602
462612
462661
462873
0463112
0463252
0463267
0463539
0463582
0463662
0463821
463856
0464272
0464483
0464742
0465182
465237
465341
0465652
0466013
0466251
466573
466713
0466733
466827
467052
467394
467773
0467811
0468339
0468762
0468862
469452
0469751
0470042
0470042
0470045
0470213
0470232
0470461
0470632
0470651
0470741
0470905
0471021
0471243
0471313
471614
0472202
0472242
0472252
0472339
472413
0472432
0472633
0473052
0473081
0473461
0473771
0474123
474364
0474602
475151
0475182
0475227
0475742
0476013
0476171
0476382
0476387
0476742
0476762
0477183
0477262
0477278
477438
477471
0477702
0477732
0477821
478151
0479041
0479092
0479132
0479361
0479371
0479702
0479943
480053
0480381
0480439
0480483
0480632
0480711
0480922
0481281
0481281
0481359
0481542
481641
0481799
0481828
0481923
0482342
0482481
0482582
482626
0482742
0482762
0483011
0483052
0483452
0483922
484198
0484321
0484571
0484762
0485132
0485161
0485281
0485762
0486641
487001
0487361
0488103
488483
488494
0489132
0489642
489812
489926
0490264
0490359
0490581
0490594
0490711
0490741
490781
0490911
0491053
0491602
0491871
0491959
0492003
0492011
0492353
0492523
0492571
0492578
0492582
0493091
0493162
0493452
0494011
494036
0494181
0494371
0494452
0494651
0494662
0494941
0494942
0495011
0495182
0495541
0495731
0495742
0495811
0495833
0495991
496101
496138
0496339
496436
0496821
496826
0497212
0497212
0497212
497522
497614
497701
0497702
0497861
0498524
0498571
0498641
0498672
0499142
0499192
0499371
0499471
0500042
0500241
0500392
0500439
0500471
0500581
0500632
0500633
0500641
501004
0501132
0501192
0501339
0501581
0501711
0501981
502053
0502632
0502661
0503399
0503412
0503482
0503833
0503892
0504261
0504452
0505019
505138
0505632
0505642
0506141
0506181
0506182
506198
0506242
0506313
0506492
0506492
0506602
506614
0506833
0507021
0507334
0507505
0507629
0507672
507814
0507831
0508002
508337
0508531
0508581
0508823
508841
508955
0509192
509309
0509431
0509579
0509581
0509621
0509672
509673
0510052
0510071
0510361
0510392
0510987
0511471
0511581
0511632
0511959
0512171
0512242
0512549
0512702
0512749
0513051
0513081
0513132
0513192
0513264
0513281
0513339
0513643
513926
0514003
0514982
0515011
515237
0515242
0515623
0515677
0516013
0516182
0516339
0516352
0516681
0517034
0517253
0517331
517394
0517972
0518002
0518911
0519581
0519821
0520021
0520352
0520392
0520582
0520642
0520959
0521242
0521471
0521483
0521581
0521822
0521842
0522101
0522112
0522281
0522382
522413
0522799
522917
524353
524364
0524442
0524452
0524532
524673
524732
0524842
0525011
0525103
0525122
0525134
0525261
0525602
0525707
0526811
527276
0527432
0527732
0527832
0527972
0528002
0528339
528384
0528472
0528559
0528671
0529021
0529642
0529901
0530241
0530392
0530632
0530679
0530681
0530682
0530742
0530771
0531581
532008
0532171
0532227
0532252
0532299
0532539
0532582
0532623
0532959
0533182
0533232
0533482
0533731
0534001
534198
0534442
0534452
534614
0534922
0534929
0534942
0535371
535538
0535548
0535652
0536151
0536151
0536742
0536762
0536882
0536941
0537183
0538059
0538371
538494
538571
0538742
0539121
0539282
0539571
539812
0540021
0540242
540406
0540571
0540731
540781
0540852
0541052
541238
0541281
0541339
0541471
0541633
0541681
0542034
0542091
542251
0542352
0542551
0542679
0543571
0543582
0543602
0543623
0543771
0543832
0543978
0543982
0544192
544194
544404
0544442
0544452
0544762
0545052
545615
0545621
545718
0546113
546138
0546382
0546641
0546711
0546861
0546921
0547059
0547213
0547452
547614
0547658
0547752
0547823
0547943
0548502
0548582
0548752
0548771
0549141
0549142
0549192
0549272
0549471
0549603
0549761
0549843
0549902
0550052
0550339
0550371
0550382
0550594
550766
550941
0551052
0551281
0551699
0551757
552103
0552151
0552181
0552399
0552681
0552949
0553339
0553539
0553571
553678
553873
0554142
0554223
555051
0555182
0555292
0555621
0555752
0555761
0555964
0556733
0557441
0557821
0557879
0558001
0558044
0558192
0558443
558578
558773
558821
0558862
0559031
0559142
0559442
0559942
0560768
0560771
0561171
561242
0561859
0562339
0562602
562614
564473
0564771
0564901
565515
565927
0566043
566494
0566838
0566882
568839
0568862
0569371
0569468
0570034
0570241
0570381
0570439
0570461
0570632
0570679
0570711
0570741
0570818
0570914
571053
0571201
0571211
0571359
0571743
0572231
0572432
0572632
0572641
0573052
0573252
0573344
0573452
573626
0573771
0574523
0574651
574741
574815
575198
575614
0575742
575809
0576013
0576672
0576762
0577061
0577339
577451
0577669
0578142
0578272
0579132
0579341
0579361
0579943
580051
0580381
0580581
0580661
0580681
0580711
0580741
0580839
0581299
0581772
0581959
0582081
0582242
0582342
0582442
0582542
0582582
0582742
582926
0583052
0583091
0583161
583298
0583652
583703
0583743
0583932
0584031
0584371
0584941
0584942
0585132
0585182
0585242
0585633
0585703
0585742
0585762
586008
0586029
586101
0586339
0586521
0586641
0586672
0586751
0586752
0587059
587068
0587213
0587533
0587702
0587861
0588031
0588524
0589132
0589339
0589371
0589471
0589943
0590192
0590339
0590471
0590503
0590581
0590681
0590711
0590733
0591342
591413
0591522
0591602
0591679
0592011
0592081
0592379
0592399
0592452
0592772
0593162
593364
0593452
593673
593732
0594103
0594181
0594452
0594659
0594804
0595011
0595182
0595192
0595312
0595313
0595742
0595833
0596582
0596661
0596849
0597212
597384
0597633
597701
0598151
0598339
598378
0598421
0598579
0598641
0598672
0598961
0599142
0599192
599615
599773
0600211
0600253
0600392
600424
0600471
0600571
600766
0601261
0601581
0601681
0601711
0601733
0601959
0602282
0602549
0602661
0603003
0603011
0603081
0603379
0603412
603759
0603911
604013
0604261
0604548
604856
0604871
0604968
0605031
0605412
0605632
0605659
0606141
0606182
0606242
0606339
0606352
0606371
0606492
0606651
0606833
0607121
607827
0607831
0607838
0608002
608394
0608531
0608571
0609252
0609453
0609571
0609581
610144
0610392
610409
610971
0611061
0611239
0611242
0611642
611995
0612561
0612949
0613011
0613051
0613192
0613281
613413
0613539
0613643
0614003
0614452
614473
0614641
0614731
0614941
0614982
0615011
0616082
0616121
0616182
0616241
0616352
616531
0616681
0617331
0617532
0617581
0617623
0617972
0618002
0618278
0618339
0618371
618471
0618559
0618651
0618772
0619453
0619651
0619838
0619932
0620074
620162
0620352
0620392
0620582
621053
0621089
0621471
0621581
0621681
0621842
0621981
0622101
0622112
0622253
0622281
0622382
0622539
0622561
0622603
0622623
0622921
0623003
0623012
0623232
0623442
0623602
0623922
0624442
0624452
0624651
0624929
0625011
0625103
625198
0625261
0625432
0625602
625614
0625742
626527
0626542
0626681
0626811
626814
0627183
627451
0627732
0627819
0628002
0628059
0628079
628125
0628371
0628651
0628671
0629481
629494
0629571
0629642
629715
0629901
0629942
0630241
0630439
0630471
630515
0630681
0631192
0631264
0631339
0631581
0631594
0631731
0631772
0631911
0631942
0631942
632569
0632623
0633091
0633181
0633223
0633643
633703
0633761
0634181
0634452
0634801
0634922
0634942
0635211
0635253
0635371
0635702
636008
636841
637826
638571
0638742
0639282
0639579
0639932
0640242
0640359
0640469
0640731
0641052
0641281
0641959
0642089
0642352
0642781
0642832
0643339
0643482
0643582
0643602
0643982
0644192
0644432
0644651
0644762
0645332
0645341
0646113
0646339
0646382
646611
647384
0647752
0647823
0647838
0648001
0648182
648713
0648771
0649272
0649541
0649902
650448
0650568
650941
0650959
0651161
0651171
0651471
0651633
0651679
651773
0651942
0652091
0652181
0652388
0652582
0652833
0652932
653198
0653481
0653571
653614
0653662
0653824
0654011
0654223
0654621
655051
0655182
0655292
0655341
656478
0656672
656927
0657132
657873
658065
0658192
0658339
0658631
0658862
0658943
0659142
659276
0659717
0659822
0659982
0660162
0660459
0660679
0660711
0660821
0660823
0661082
0661092
0661822
0662242
662395
0662742
0662959
0663252
0663662
0663872
0664662
0664771
0665001
0665151
0665182
0665213
665341
666212
666614
0667029
0667183
0667278
0667339
667803
667814
0668253
668337
668635
0668862
0668862
669044
669309
0669371
0669471
669478
0669671
0669752
0670241
0670461
0670582
0670632
0670711
0670821
0670839
671272
0671597
0671707
0672003
0672173
0672252
0672542
672612
0672742
0672832
0673081
0673132
0673161
0673252
0673451
0673452
673569
0673771
673856
0674522
0674523
0674548
0675132
675237
0675378
675395
0675742
0676171
676253
0676762
676827
0677059
0677262
0677331
677394
0677751
0679339
0679371
0679493
0680044
0680071
0680081
0680223
0680339
0680381
0680471
0680594
0680642
0680711
0680741
0680922
681614
0681623
682413
0682442
0682571
0682582
0682742
0683161
0683192
0683452
683473
0683743
684364
0684371
0684511
0684582
0684661
0684942
0685132
0685182
0685313
0685341
0685633
0685731
0685742
0686272
0686334
606686
0686752
0687082
0687361
687471
0687533
0688031
688432
0688579
0688581
0689011
0689371
0689471
0689472
0689502
0689602
0689642
0689681
690053
0690503
0690581
0690681
0690733
0690811
0690959
0691182
0691791
0692003
0692011
0692081
0692192
0692252
0692339
0692452
0692772
0693091
0693162
0693231
0694103
0694181
694198
0694321
0694452
694614
0694642
0694942
0695011
0695182
0695339
0695381
0695442
0695742
695814
0695833
0696061
0696171
0696607
0696711
0696733
0696838
0696914
0696941
0697212
0697361
0697633
0697861
0698151
698494
0698571
0698672
698715
0698771
0698811
0699371
0699772
699812
0700081
0700211
0700392
700448
0700581
700735
0700802
0700823
0701261
0701651
0701681
0701705
701773
0701981
0702661
0702949
0703003
0703011
0703081
0703312
0703339
0703539
703614
0703731
0703833
0703911
0704013
704413
0704452
0705452
705473
0705632
0706141
0706182
0706242
0706352
0706602
0706651
0706811
0706833
706927
0707021
0707213
707494
0707502
707678
0708002
0708181
0708183
0708278
708514
0708531
0708762
0709252
709276
0709581
0709672
0710074
0710392
0710442
0710471
0710768
0710959
0711242
711438
0711471
0711483
0711581
712053
0712122
0712242
712395
0712691
0712799
0713192
0713203
0713211
713573
0713643
0713662
0714452
714626
0714641
